,alpha,k3,k4,kisp,d3,d4,disp,ddp,r3,r4,risp,rdp,dn30,dn40,isp0,dp0,ssr
23,0.3065841843030332,8.92549895205567,6.28399878833466,4.139755537804965,5.334085511604244,5.362049946877799,12.723699885268388,3.003121763578569,0.5986659822080618,4.299164846602687,9.482356495615223,5.280955560965455,0.9985981755669054,0.00017399734504335568,0.9995950935117164,2.2802884201877436e-05,286.2301125944992
24,0.3238521799829626,4.621098255118575,9.179757222081886,9.7280691727563,8.884387848095546,4.967504500317959,0.3095721671834562,8.19702251637019,1.2457484982506262,5.092340956901663,0.9168227895156194,1.4290949344378514,0.9999808309696377,1.0350619831852825e-05,0.9999714334768012,8.676267913272623e-06,937.1125261910831
25,0.08347695888669782,8.117290338455737,4.81489797240367,3.7083764671985957,1.346808205483381,5.2513954101511695,4.622932004532298,7.445362728527746,2.815576246347318,3.6882262991802848,8.087671872456209,6.294226152229241,0.991617390002206,0.002918088305935898,0.9988505712737404,0.0026695407700767834,84.84899366248547
26,0.7101115992798231,3.2804309799922717,9.842218666143367,4.923404429853488,6.5083956253915325,5.9263435675148255,3.5558427369679326,6.016339596947709,2.637877500029501,3.0012855762965707,0.1865553678491828,1.087730011593306,0.999992127247285,1.4271117105883717e-05,0.9999999726832098,1.0521562080498772e-07,23768931099.625732
27,0.8442671879761903,8.411589262058984,6.223472777579632,2.005853899966177,2.1465531793916344,5.096109067431025,5.361189812660519,6.296830579084282,8.194467937613851,9.355950422818802,5.220540265696617,2.5251574618047505,0.9999970292207678,0.0017118793463847745,0.9999996951704957,0.015753370226708193,65.04985342172986
28,0.1075399982558132,5.289425955728666,9.663079763124154,0.15629141814193168,1.2181479113285076,7.32173667393783,4.253555230524907,17.754148623493418,4.091136179467771,10.672578025003078,0.15829052410698574,7.922893760954561,0.8934291587740859,0.046728256619887,0.9941330321462586,0.07055904431987876,18.644938084451823
29,0.04360658143424086,3.2426333730279677e-06,2.471627914159158,7.4739218013073785,7.000531092809217,3.6120845705581637,3.3120072370244498,2.7291673062440984,7.222613724372778,1.363684773002326,9.432319131336902,0.005088485416588453,0.8503978665222452,0.287511841051908,0.9859883476201432,0.12091589618140816,14.289621701349972
30,0.003988832800969227,4.45255200813437,6.780152578997093,5.112702277321879,12.711871684254067,0.7205610799239716,4.279461674001669,3.0611716095164945,9.182461900027315,5.395160649389487,1.6147579557020935,6.78479099739103,0.9930931769740904,0.00014539436908914596,0.9997286062342898,0.007768228523425546,68.87779278697062
31,0.10641012815119946,0.2282810380836147,0.8313674662346214,1.608774051573153,3.445159241002042,0.12015497633883412,5.022724912565935,855.235766169727,4.251898786363701,2.8328974429063387,0.9023903439375596,6.14136925720893,0.9532584613218075,0.3056042804634933,0.9967551157855116,0.08632788533581782,23.83304547281164
32,0.18976687377298554,7.908324662246174,8.258213746212094,6.906340062500075,9.2151108892898,2.234409780073982,8.300531534260733,2.161606609169104,5.2018180982691495,4.317798706731799,4.3956672693120025,5.17655531990101,0.999969151593126,3.391402934094699e-05,0.9999092065223073,3.554134465337378e-05,173274.08723333734
33,0.13610764363045483,0.9201159171080953,1.6241398426256395,3.9226781452109414,11.329825522074113,1.6230634738555874,2.8110669506452965,363.0109136291811,6.418730418380529,2.8081520012935206,3.1180799594019453,3.551105651260156,0.9998704107142875,0.14339858087340754,0.9999164464032777,0.09874037533251187,29.855612991004257
34,0.10375839001895994,3.7457985168053773,9.5693205426392,4.084063103477795,4.514738156061248,10.082051270640067,4.103163178842307,6.19521454911415,4.8702266193920405,4.144717864609925,1.3630702733028244,0.8439949849764896,0.9023597844312858,0.1018483867325558,0.9938769651573033,0.2616393518636892,20.2861485017741
35,0.3623001999479428,2.8003190507004407,9.8082157473247,2.021708649409426,7.618163541668614,1.2265811957423018,5.088982165317972,9.839877319087162,6.2571739485468685,9.345077460274622,6.112246947997837,4.068558853969679,0.9999934655259627,1.6817708693038277e-05,0.999999713522133,9.999777013546951e-11,57.49796943440424
36,0.221469011303439,0.33503517747458683,7.580132327654428,2.0990395760045906,9.642585369865461,6.241768605534573,4.042109209605749,2.195026901950139,3.709578448910559,3.5031663632979,9.625209260795845,1.4631866578676613,0.9999999999,3.0795290574152716e-07,0.9999999999,9.751137559826194e-07,487976.7010944506
37,0.4339087233007949,5.365346967451311,1.775219313431428,1.768159076639224,9.28200176706468,8.100451860446823,5.382098538147491,9.71732963699822,2.8794384680955045,7.620228997260977,2.6615590993381937,4.119141113270872,0.9999997874910931,8.629006990026328e-08,0.9999999999,9.999998158541958e-11,38566.02409988823
38,0.041461533269674215,6.939796790339625,3.238063268755221,4.040980299653317,6.794726460546519,0.025630580177531795,3.0316122448951504,6.241231773974663,0.08397041263837407,1.2557492782108726,7.7875627205069335,4.985628205054693,0.5095805738834726,0.1041462730617834,0.9544808610642188,0.09411146766059357,18.547217290774622
39,0.10857269970309186,9.70029767069352,8.997036721586168,8.338718445306913,8.957446939271913,4.664106808734801,5.719393897060393,4.175736132608842,9.671534007255708,3.4984072169175837,1.0228311901137914,1.7970058632390213,0.9999582003039603,6.188458372239769e-06,0.9999999999000033,4.247063086923696e-05,26468.058048389106
40,0.05223471669325647,7.317865959354329,5.765669534931207,0.2556973651040754,1.363225717470391,4.3634170823575555,5.02192156908272,9.715080759210618,5.564978580752626,7.672001497579316,2.432989548819847,3.697143974897037,0.7204745745682536,0.0243886951669822,0.9820945890909271,0.17698628134288216,17.485768230850255
41,0.10956355144348091,4.23630850904522,2.2428122133960584,9.691857049316045,3.7695414304916346,3.903573418678036,2.729195817461867,7.086115020361687,2.888156397809054,3.397663419574353,9.694321089953753,1.9436213529967594,0.9725115656976698,0.009685930803174089,0.997079127969341,0.027026877798819324,23.65537948101296
42,0.642597531517085,7.347420883879081,5.135693213185247,0.03348070993533037,7.525609697595531,1.3708759085551796,2.3357999810803634,4.430363692020832,0.17786593994537828,1.8565460076935079,4.9003221435445825,8.47370304694182,0.9980078076594184,2.927558574346717e-05,0.9999828062420142,4.8146126987550144e-05,118.74408468893714
43,0.044806436810149654,2.1714463627467433,7.56048716035207,6.053754410963652,10.02474726301392,3.1952110408571364,1.4432302584951175,5.77300776125283,5.982829227407129,7.546894573774873,4.454353075446655,0.48099178264972176,0.8042505896557239,0.016764922275321087,0.9937986916524212,0.16357333681611166,16.404587254434045
44,0.046299055270390826,0.5040248873269213,2.553933828367685,6.945844845083907,3.558480473653966,5.3608565927895855,0.9679907492132181,437.1845241891021,6.042293152726861,9.186656961106234,7.86164073961323,6.409312051346445,0.8255000994680226,0.0036416985126677837,0.8080787776203692,0.030207226035593664,19.96096407291623
45,0.43105317594961995,5.450140201349884,2.8280454145199254,3.2048888183599935,3.446001147673163,0.27662971855423024,4.921027995012981,6.813438531310184,3.4227716352010704,2.9849505782570214,9.457768874310231,6.770788956943742,0.9998759788840279,5.303915137431984e-06,0.9999796801470696,9.997230547693881e-11,19244.176513919167
46,0.16050058740786668,1.1713240218146055,7.025967007683851,7.075519334561565,5.3751078855702685,7.055491152902856,3.6312285330961798,7.349458198245146,1.218590679591122,6.40284203878424,0.669201946802405,7.477628034294422,0.9999999341366306,6.42044671410333e-08,0.9999999832675784,2.7970521649703815e-05,69089.56706116356
47,0.02417848573449965,0.0009402719466242298,1.2710280376445654e-38,19.810493076530406,12.390087229947532,2.9450307963273064,0.4386710230052148,3.100000369105885,13.314523780896877,1.4210131916800666,17.96544553662972,1.2607108345380726e-06,0.8565403014525186,0.2744503889551265,0.9604541093018063,0.04766746700424839,14.192544302975548
48,0.283372337977258,2.3747796887055825,3.156077578119747,7.350507663709989,5.420074502528724,7.027220640740488,3.661298075080576,8.023003538600594,6.126902220436019,8.400928080039542,2.2833773281406247,7.5091218961344985,0.9999999999,1e-10,0.9999999999,1e-10,47.650230731697874
49,0.07372687544145551,4.880029493249929,5.842536485426137,0.47332814522701944,6.279477378057942,3.5667754872316584,3.8995796236702516,21.22860923835591,5.7080160634356565,7.983340968659352,2.7412725783335117,8.025201985787014,0.9024877889987686,0.4544018184066522,0.9295726582636306,0.10829206355705742,19.518136418892468
50,0.05718097696272986,3.418698284890187,13.381493422897194,2.4326764926499735,2.0956490094959483,8.363205670935152,2.3726892107929998,17.221189999929784,3.0986615993030107,17.65471861797508,5.2394450407124,13.745039782508794,0.6429993651755501,0.18991834086303744,0.9978029046450011,0.14637242415176172,16.465498519057633
51,0.6471848503489241,0.06353813466699552,9.439245700047758,2.038004995197572,7.905990007717672,5.23584829968273,2.2163400873913117,2.3852687347582187,1.4478349327420166,3.4232110348689506,1.6238318873198663,4.177565246530258,0.9999843229941865,5.238097613772595e-06,0.9999986010836786,3.715305408754554e-07,2406619294.994294
52,0.25583392441107816,6.453288669777477,1.4293655794188898,2.7261041609595598,2.098611087587951,4.058590082066014,10.385593656889451,5.4197755185681675,1.014079908614873,7.262120993176384,7.567045745639702,0.010215725488165834,0.9999968678507617,3.1463027630408583e-07,0.999997218694667,5.673652830939043e-07,67.09368461158277
53,0.39653342622677584,6.824009516884296,8.487338539582035,8.81253293850986,4.601160715722086,4.472363676591703,3.81735370004286,4.068569547282185,3.6270129085507055,5.347927333948294,1.1902287998330203,6.263770890381311,0.9999674284891935,9.781003080639151e-06,0.9997842779451974,3.960365653350261e-05,243753987983055.2
54,0.11215064571258374,0.1440047803337959,7.058438783046718,82.59724775176667,2.001523882214889,3.0081710303176337,4.593645345455021,35.3400644202293,2.4578978967195733,7.842426380847904,0.10151235205071606,20.93679285874627,0.8099124008140814,0.6962359081003099,0.8919469341310037,0.02889359616871153,18.051903428877893
55,0.025931607056476385,0.0037516812767252666,1.516441222588218e-24,19.224164404353708,12.912975027065203,1.54943871623446,0.0013685402627533663,3.4080563815806384,12.906023590867717,0.002760755710133667,16.614539443331864,0.00013500543706322646,0.86687826536706,0.26346134506235463,0.9572998948472377,0.05567561475461881,14.17072556803524
56,0.8215336797997057,6.161195512693558,0.9593412878170795,2.9643749212386816,5.759391120556081,7.199703929911488,9.1870442081585,9.910014615984846,0.6841597005524362,9.178266888807855,6.164629534606082,5.39057751617052,0.9998419147449636,9.640215875654443e-05,0.999974423285808,9.995896159042716e-11,117878.07630719592
57,0.4299442862193808,4.6469118359826656,4.743789673673782,1.880682181017669,6.714896566857279,5.189429134036466,3.8575403679334297,2.9191096511888315,2.992489258036553,9.282536516408681,3.2493734795975735,7.738360900416698,0.9999942231274536,2.366129490895551e-06,0.9997244095286806,0.0002041901511085231,274580297.4718564
58,0.021046210160558097,4.053974535476198e-06,1.589194097776485e-07,23.31070576304954,15.023046491057542,7.844860929335973,0.0038061809734447312,3.363487250060921,14.990208618523278,2.935702909694305,20.636327147819724,6.342217008336695e-10,0.8510528863650307,0.28792203591857163,0.9592257214467383,0.03283538324141452,14.172736214192094
59,0.028815366594785712,9.70479409720337,8.654288789540853,5.952533015856194,9.806982841989036,0.08095791524383601,8.04307062174924,0.6199964739505377,2.631266156692284,7.833452272101895,5.180316924635716,1.102766019653472,0.99876769289818,0.009010927144167688,0.9935709703155219,0.07587497357642327,30.755198841743503
60,0.135133839565423,4.925984774187851,9.931314374576754,2.6922321973425367,5.061582635233052,0.026713034398354027,0.06107497841349589,8.728230799389802,3.5474546460918743,8.362849293174081,2.1409137224885497,2.5595681265318904,0.9999437860390207,0.000405546846834197,0.9999490121072437,0.0006361783024765478,21.05506630644837
61,0.03722092496407473,7.707668876740221,3.7060589238761645,7.652618101201216,6.76449003654499,2.124594774983794,7.003987051032275,1.8241851215572569,7.301326039241273,6.0152719598623445,3.4199502087734492,5.241358824437995,0.791582609669525,0.04873342522934566,0.9998448425882391,0.3729741725107733,18.878354156963105
62,0.16520261903805947,1.4272765307374984,27.28657767069824,4.995409052176743,22.679268939937238,0.02290081279886232,3.1905407978914013,181.16806964023047,5.952161456171667,8.571397678039556,4.578382171536122,8.577304756750769,0.9999996819920275,0.039813608763055,0.999999999581341,0.03291415111202755,27.458149326380678
63,0.2936243766761384,9.166350205869712,5.2292225868810585,7.342822396465975,9.31786777070056,7.844099641825781,8.213538773415241,7.380927702424367,8.07577558834478,9.461455699464555,2.909302025127492,0.021790830938904177,0.9978527527428727,0.001200552052077871,0.9990152144099363,2.4067192076478947e-06,1066188.2477875703
64,0.902087472837709,6.997523306094254,5.612185860401854,8.817948770893134,6.878738992935603,6.525712429559021,4.514808231379386,4.842796662100181,7.895268408798089,8.86861986994967,9.88908276698955,4.335453044394203,0.9999999999,8.03164496685198e-08,0.9999998711170811,3.7383066230624373e-07,6987576015087.088
65,0.112484582046553,4.747122955220546,7.871805183974022,4.020781318942108,4.654994268741149,8.72894665847952,8.303109493566128,6.972529827941773,5.529178927029376,1.8727482125627168,4.482326630201868,0.31236113774816204,0.9983235197210367,0.0002391129835887826,0.9993225097609872,0.00030918752899712355,23.20068470485092
66,0.8650033358832246,8.737575031667228,1.7236892475611443,2.340362722144471,8.407742523265107,4.384919027347112,9.538106838325005,5.374501186917747,8.988951659986315,9.631289972519054,3.96884445185788,1.0345421817182126,0.999999999122529,3.4007104580368253e-09,0.9999999999,2.965122369630345e-09,9.760959822138675e+27
67,0.562772520378344,8.430219884375663,5.689274428257065,3.1696307504755,2.452758113294551,0.5537099100673887,9.281177696956133,8.44072663115231,6.786384411475599,4.4944421936954235,1.9409502385408983,8.097103886780658,0.9997950643944552,4.342699844821761e-05,0.999999776107534,2.3334130384308616e-05,57.44693260712228
68,0.9079387317267558,3.175861188378974,1.857882394370944,6.373840294114878,5.298641791422398,5.1842705177405195,7.9751950075233,9.228024175563863,2.665820758739829,5.626865493155972,3.0589345296029844,1.4946837777254578,0.9999999999010925,0.0010340565861582103,0.9998503190930887,0.005997385057536439,57.9633280074024
69,0.04796232124420974,6.647157849263591,8.006350364330743,1.034048237701709,1.2691793633692192,8.881768536262765,2.1769386690649526,3.8555040150695774,3.191580118911009,4.413204866985221,9.3513727712033,6.418866176384894,0.540722133527923,0.01073709679112591,0.9968402520828247,0.19424709384673744,17.840232193941127
70,0.791785061757344,5.491396997697692,7.548037869869625,0.5544240175510428,7.916895062934269,7.975491123465468,9.330950573324793,9.129845529910005,4.631447307025282,4.273649348360157,1.0311821365432317,8.34658821787536,0.999998946272169,4.0512149944492515e-08,0.9999999279438698,2.123128522563698e-07,723778609889.3956
71,0.9378538212114788,2.761488886368292,1.72278389911066,1.4566103110401547,9.227161624967556,1.3898817359251174,4.487938139166884,6.5467782691900664,4.765327886897113,6.941588796537139,2.3114868612869297,9.591357000504209,0.9999999983511247,1.548287323787805e-09,0.9999999986025555,1.287334402594289e-09,2.4260942126731657e+28
72,0.056114624931196816,1.138306917245601,2.465861202543723e-07,5.6332926248728565,5.27504589031777,1.0693178693533152,3.988347663349841,14.910386965059718,5.621536070643003,2.830937340979606,5.120095692729848,8.011956188966272,0.8396017784974202,0.013470109631704294,0.8354101706700163,0.14824179715169186,14.936646198141677
73,0.5479948100873291,4.271175943310836,34.38868150393439,8.11410176310769,3.019303285910367,9.971160789573826,1.9854096055951453,6866.1477195295265,1.522550400697435,8.158509282924202,1.5744052094193943,9.214032874991494,0.9999999999265198,0.10291927492308106,0.9999999998998554,1.0327454548318193e-05,34.2307192831824
74,0.4147780141855487,3.355844146043209,8.032407258579063,8.746178817164411,4.758724848594346,5.14788176938754,4.079818368650119,8.186476215422902,5.059666919703362,8.314826239395897,6.13727724131342,5.548615262094798,0.9970028065236856,0.004579041491756101,0.9999797996919457,9.075138414644493e-11,53.93229483385665
75,0.3537507386051867,9.40737886610894,6.884701286157603,0.35716704865358856,9.30168700093981,0.15581920311466707,8.8186576496411,7.50448204249427,2.6733156449682953,1.2698486531364874,15.56951665735591,6.601820551031195,0.9999996056304249,1.0094092691648604e-06,0.9999999059611093,1.8083166963375927e-07,9829.944572096854
76,0.03567954319432118,5.819719930677767e-06,4.213755129267134,10.372370203494876,8.296771717991538,6.243029360417032,1.2671275160140618,1.8490047018607505,8.7653514140771,6.161975442300303,11.465709060369337,0.43471040585146753,0.8487512206571082,0.34403584955947714,0.9957870014833813,0.09332767937993247,14.300433350693423
77,0.6173240873680212,9.139906335489272,5.199711414076448,2.977308758364193,6.016392518510196,4.745192551411432,7.432245245892847,1.3043073658597988,6.566331383620087,2.4147003881962528,0.909815421809173,2.3011011562809323,0.9999986292882739,9.63351627089093e-07,0.9999999999000001,3.1524596879399596e-10,5.887259380188953e+24
78,0.07127567060018389,6.9696746614958665,6.392841051087655,5.686821515524141,8.115401343696742,5.682681603289759,0.20825334511803115,14.376194251433038,5.444731304981783,2.166895860580651,8.722241305718999,5.63290126111907,0.9999992372340512,2.5866308709365426e-05,0.9999996930783326,4.363323690413868e-06,641.973684978555
79,0.5100655850159282,9.314224444728696,8.497028801111703,7.330874769103572,2.0291185239480845,5.076286128341199,9.345686580469692,2.4494932817939064,1.2824097061823747,2.400456483642773,5.720036995887635,8.255918721319137,0.9999999999,1e-10,0.9999999999,1e-10,1.7995807811835442e+27
80,0.06030849518901396,2.6912077305340114,4.12227759040392,4.6113053686331416,5.286190592438407,4.988078492170345,1.1556913202958432,13.054153421379416,4.406788986317354,6.741832506892198,0.30740502626205113,6.17785418560644,0.804201602330408,0.10873347851908033,0.9911277314118717,0.12693559249052264,17.010956875913223
81,0.6926785300602524,6.118972536525234,1.3332250320295767,4.281792236163193,8.370867400704899,3.7445132145485944,6.4691871395628855,1.5788142370059575,1.07193782674802,8.066327288149521,6.480151459298169,2.1099818314829313,0.9999937010232279,5.43285612464283e-07,0.9999969553623383,1.1131766783312878e-06,3254.193845757026
82,0.2520412954308855,7.044369990101723,6.709262586212308,0.8586918596496567,3.9103314728631124,3.2211593533291887,1.4663094037963385,4.765964932200167,0.0010122683003825847,6.0871652029086585,3.1331933136665193,8.648029380526605,0.7591166636042405,0.018266769043077346,0.999723161758285,0.02264304230444066,40.89532781944116
83,0.46736011095337826,1.0764605354501715,0.997156477779538,4.025526332489578,5.896305773589043,2.3991831893754245,0.2985230895783497,5.556511839923226,3.1761993221433222,5.9703065631327155,4.14457012098027,7.386854955355536,0.9999716702804532,9.625616249410852e-06,0.9999959134824493,2.4039997546972954e-05,3215.1220604277705
84,0.5988960379672987,7.9332397695969075,3.1182160857186925,1.8044868794335078,10.041498552257652,7.063760449279758,6.3729378046919845,5.823413145346709,0.4297297522615876,5.473145022756827,0.1764199638795029,7.9610104523824825,0.9999096687155542,0.00010470679737113458,0.9999150683451534,3.794404645456047e-08,480.89842122496054
85,0.01591267777587617,5.544129586028109,8.369405269075033,8.795545412081061,9.456759978564326,1.7984508961556325,9.94649712149809,8.161375075529989,0.6358855943169579,7.85821892483236,9.415321978448128,6.585874997342779,0.9975459675263203,0.0011543935080289699,0.999476602178781,0.0032248582145621846,54.005963317804145
86,0.08446678121327583,3.057889891788217e-05,4.783207742474785,5.298210548880358,4.7839091142653505,2.6434786719399215,1.152088480347761,4.242261723008157,3.6638819510716365,1.9806224358108688,4.597259904440178,0.6216109419789116,0.8453745178154338,0.32156126614294595,0.9943001375720107,0.12668859177970687,14.372936797999667
87,0.0495538057624385,1.24527705976776,4.932439631053741,4.943972818089367,5.1540707972340805,3.7822170738475256,6.680667379719933,236.65735208237365,5.789616313494646,8.03551427366548,0.7903824461929017,7.025103780482853,0.8141605014942275,0.012595750511778546,0.7374810305051378,0.00014693984013019966,19.454429427241287
88,0.422351434737394,7.845035657274727,9.850219802810859,6.448373073967678,5.907199518213653,6.869643581353491,2.690066105812639,9.76936402226689,1.9908548941747761,4.919284828880758,9.789141685634135,6.756530001636004,0.999999415034092,1.6593174935979847e-06,0.9999995678929031,1.9775743867160914e-06,120347.89641513758
89,0.07983565423608534,0.0001025106666485662,1.1082538690637118,6.30844692490863,4.946199447725151,4.284474547053636,0.13289097059952634,2.8336950075565674,3.9203525319451353,0.840499605026257,5.110666201963511,8.31454781754639e-05,0.8484441121985594,0.2878768867275308,0.9596216409759702,0.13016597822684656,14.284413418723936
90,0.07909293437239619,0.0010377433648824244,0.07047292330900626,7.204015695940985,4.738776891184508,5.103205443688657,0.04686548166283151,3.5514660340493784,4.019487767975559,1.7095154380353395,5.126452032997263,0.0011907966324764033,0.8544025848677548,0.3019110733937445,0.9374019441219744,0.12667895221089362,14.298145794079423
91,0.4061108655199761,3.6594017648639294,5.207502972543432,2.41841446754685,6.894375506794837,5.367714487457575,5.200057021106471,0.7822224978904005,4.4141930480630505,2.580686017667651,9.592934330039725,3.5284548782937653,0.9998398304317209,5.96597194226631e-05,0.9999242927994425,5.9901886680012265e-05,1682170528622142.8
92,0.607538202667316,9.9476195575045,1.9369236983321465,1.7647288570203363,7.7841584303461495,6.397221535202607,6.161349333229923,9.581191966908746,6.421787999317996,5.619588142067852,0.40436025385113855,8.156499052368188,0.9999999990694527,9.999999999999996e-11,0.9999999998999937,1.6871524298742354e-09,727639290641861.1
